# Title : Trajectory directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all trajectory files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190215044811
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : NRL-MRY
file,latitude_max,latitude_min,longitude_max,longitude_min,profiler_type,institution,date_update
aoml/3901821/3901821_Rtraj.nc,1.748,-0.334,2.004,-18.119,854,AO,20190208220059
aoml/3901822/3901822_Rtraj.nc,-3.142,-5.415,-6.534,-14.737,854,AO,20190206215306
aoml/3901823/3901823_Rtraj.nc,6.018,4.391,-20.345,-22.669,854,AO,20190206215324
aoml/3901824/3901824_Rtraj.nc,-39.745,-56.494,-48.289,-64.078,873,AO,20190201220345
aoml/3901825/3901825_Rtraj.nc,-47.043,-57.030,-28.945,-63.903,873,AO,20190206215343
aoml/3901826/3901826_Rtraj.nc,-41.036,-59.840,-47.908,-60.553,873,AO,20190211231049
aoml/3901827/3901827_Rtraj.nc,-49.125,-58.651,-32.620,-60.483,873,AO,20190213220652
aoml/3901828/3901828_Rtraj.nc,-56.588,-59.420,-36.789,-60.662,873,AO,20190207215856
aoml/3901829/3901829_Rtraj.nc,-38.515,-43.101,-22.433,-45.081,854,AO,20190214221420
aoml/3901830/3901830_Rtraj.nc,-34.381,-47.525,-45.369,-54.767,854,AO,20190211231136
aoml/3901831/3901831_Rtraj.nc,-41.239,-49.235,-14.636,-51.677,854,AO,20190205215539
aoml/3901832/3901832_Rtraj.nc,-40.630,-48.463,-33.301,-48.317,854,AO,20190212220417
aoml/3901833/3901833_Rtraj.nc,-38.070,-42.856,-40.417,-53.477,854,AO,20190201220801
aoml/3901834/3901834_Rtraj.nc,-40.301,-47.290,-42.079,-55.115,854,AO,20190212220428
aoml/3901835/3901835_Rtraj.nc,-34.820,-41.046,-37.212,-49.439,854,AO,20190201220812
aoml/3901836/3901836_Rtraj.nc,-34.084,-40.749,-42.688,-53.047,854,AO,20190211231150
aoml/3901837/3901837_Rtraj.nc,-28.973,-30.706,-74.732,-77.642,854,AO,20190211231200
aoml/3902138/3902138_Rtraj.nc,-16.951,-18.969,-90.443,-93.019,854,AO,20190213220713
aoml/3902139/3902139_Rtraj.nc,-27.341,-30.532,77.000,-77.576,854,AO,20190208220520
aoml/3902140/3902140_Rtraj.nc,-23.730,-25.288,-84.737,-91.092,854,AO,20190211231221
aoml/3902141/3902141_Rtraj.nc,-21.340,-22.728,-84.528,-89.086,854,AO,20190211231232
aoml/3902142/3902142_Rtraj.nc,-17.596,-20.388,-82.184,-84.937,854,AO,20181215215347
aoml/39029/39029_Rtraj.nc,-10.010,-10.010,-102.500,-102.500,846,AO,20130724110739
aoml/39030/39030_Rtraj.nc,-12.965,-15.713,-98.541,-111.108,846,AO,20160912190938
aoml/39031/39031_Rtraj.nc,-15.858,-18.813,-113.242,-122.362,846,AO,20160912190938
aoml/39032/39032_Rtraj.nc,-8.923,-9.140,-94.640,-95.745,846,AO,20160912190946
aoml/39033/39033_Rtraj.nc,-5.135,-7.931,-100.960,-113.887,846,AO,20170524200002
aoml/39034/39034_Rtraj.nc,-7.594,-12.395,-117.853,-143.958,846,AO,20160912190945
aoml/39035/39035_Rtraj.nc,-12.093,-16.362,-129.092,-139.584,846,AO,20160912190946
aoml/39037/39037_Rtraj.nc,5.831,-0.222,-31.806,-47.099,846,AO,20160912190948
aoml/39038/39038_Rtraj.nc,2.576,-5.799,-21.890,-38.930,846,AO,20160912190949
aoml/39039/39039_Rtraj.nc,-3.354,-13.636,-18.550,-37.457,846,AO,20160912190950
aoml/39040/39040_Rtraj.nc,8.633,6.996,-42.414,-43.334,846,AO,20180604200021
aoml/39041/39041_Rtraj.nc,11.543,0.317,-27.120,-73.119,846,AO,20160912190951
aoml/39042/39042_Rtraj.nc,-6.635,-20.116,-20.961,-38.330,846,AO,20160912190951
aoml/39043/39043_Rtraj.nc,7.450,5.319,-33.836,-40.073,846,AO,20160912190952
aoml/39044/39044_Rtraj.nc,4.604,3.563,-36.833,-43.243,846,AO,20160912190952
aoml/39045/39045_Rtraj.nc,-5.835,-9.425,-22.523,-32.219,846,AO,20160912190953
aoml/39046/39046_Rtraj.nc,-0.031,-1.767,-26.252,-43.979,846,AO,20160912190953
aoml/39047/39047_Dtraj.nc,-6.787,-15.551,-99.041,-122.785,851,AO,20161024101523
aoml/39047/39047_Rtraj.nc,-6.787,-15.551,-99.041,-122.785,851,AO,20160912190942
aoml/39048/39048_Dtraj.nc,-8.203,-12.438,-119.302,-147.108,851,AO,20161024101525
aoml/39048/39048_Rtraj.nc,-8.203,-12.438,-119.302,-147.108,851,AO,20160912190959
aoml/39049/39049_Dtraj.nc,-10.868,-14.145,-116.112,-131.615,851,AO,20161024101526
aoml/39049/39049_Rtraj.nc,-10.868,-14.145,-116.112,-131.615,851,AO,20160912191000
aoml/39051/39051_Dtraj.nc,7.310,5.535,-30.559,-35.944,851,AO,20161024101527
aoml/39051/39051_Rtraj.nc,7.310,5.535,-30.559,-35.944,851,AO,20160912190957
aoml/39052/39052_Dtraj.nc,6.857,0.789,-40.361,-54.139,851,AO,20161024101529
aoml/39052/39052_Rtraj.nc,6.857,0.789,-40.361,-54.139,851,AO,20160912190957
aoml/39053/39053_Dtraj.nc,-5.000,-6.139,-94.230,-96.923,851,AO,20161024101530
aoml/39053/39053_Rtraj.nc,-5.000,-6.139,-94.230,-96.923,851,AO,20160912191000
aoml/39054/39054_Dtraj.nc,7.265,-0.578,-92.858,-111.924,851,AO,20161024101531
aoml/39054/39054_Rtraj.nc,7.265,-0.578,-92.858,-111.924,851,AO,20160912191000
aoml/39055/39055_Dtraj.nc,4.996,4.824,-94.902,-94.944,851,AO,20161024101533
aoml/39055/39055_Rtraj.nc,4.996,4.824,-94.902,-94.944,851,AO,20160912191000
aoml/41534/41534_Rtraj.nc,50.328,49.800,-47.938,-49.733,846,AO,20180207210022
aoml/41951/41951_Rtraj.nc,36.315,30.814,-62.673,-72.534,846,AO,20160912190943
aoml/41952/41952_Rtraj.nc,14.415,11.160,-49.302,-54.450,846,AO,20160912190954
aoml/41953/41953_Rtraj.nc,14.367,4.745,-45.487,-56.630,846,AO,20160912190948
aoml/4900086/4900086_Rtraj.nc,28.278,19.683,-147.508,-157.303,846,AO,20160912191133
aoml/4900087/4900087_Rtraj.nc,26.845,23.337,-150.757,-161.480,846,AO,20160912191134
aoml/4900088/4900088_Rtraj.nc,27.460,21.262,-146.583,-155.051,846,AO,20160912191136
aoml/4900089/4900089_Rtraj.nc,42.847,34.555,-122.893,-130.804,846,AO,20160912191137
aoml/4900090/4900090_Rtraj.nc,36.090,30.981,-120.843,-135.230,846,AO,20160912191138
aoml/4900091/4900091_Rtraj.nc,34.281,31.147,-139.317,-146.727,846,AO,20160912191139
aoml/4900092/4900092_Rtraj.nc,33.053,29.667,-143.340,-147.562,846,AO,20160912191139
aoml/4900093/4900093_Rtraj.nc,24.471,21.340,-152.316,-165.740,846,AO,20160912191131
aoml/4900094/4900094_Rtraj.nc,25.836,21.818,-153.319,-170.778,846,AO,20160912191132
aoml/4900095/4900095_Rtraj.nc,19.978,15.141,-132.135,-153.525,846,AO,20160912191124
aoml/4900096/4900096_Rtraj.nc,33.408,30.252,-120.916,-126.953,846,AO,20160912191126
aoml/4900097/4900097_Rtraj.nc,35.243,31.885,-120.970,-129.960,846,AO,20160912191128
aoml/4900098/4900098_Rtraj.nc,25.902,23.013,-124.169,-131.427,846,AO,20160912191129
aoml/4900099/4900099_Rtraj.nc,29.636,26.492,-119.856,-130.432,846,AO,20160912191130
aoml/4900100/4900100_Rtraj.nc,24.694,21.882,-128.549,-136.652,846,AO,20160912191131
aoml/4900137/4900137_Rtraj.nc,57.959,52.885,179.982,-179.811,846,AO,20160912191006
aoml/4900138/4900138_Rtraj.nc,58.260,53.478,-167.627,-176.856,846,AO,20181012200012
aoml/4900139/4900139_Rtraj.nc,60.363,53.910,179.831,-179.927,846,AO,20160912191007
aoml/4900140/4900140_Rtraj.nc,53.684,52.352,-171.332,-173.815,846,AO,20181012200012
aoml/4900141/4900141_Rtraj.nc,58.614,53.912,-167.362,-179.262,846,AO,20160912191007
aoml/4900142/4900142_Rtraj.nc,57.795,52.988,-169.840,-178.113,846,AO,20160912191022
aoml/4900143/4900143_Rtraj.nc,54.594,51.124,179.873,-179.957,846,AO,20160912191022
aoml/4900144/4900144_Rtraj.nc,60.079,54.410,179.958,-179.988,846,AO,20160912191020
aoml/4900145/4900145_Rtraj.nc,58.336,52.872,-168.939,-178.221,846,AO,20160912191021
aoml/4900146/4900146_Rtraj.nc,56.286,52.639,-171.203,-177.841,846,AO,20160912191022
aoml/4900147/4900147_Rtraj.nc,21.348,20.524,-67.182,-69.564,851,AO,20160912191005
aoml/4900148/4900148_Rtraj.nc,44.218,36.355,-36.675,-72.671,851,AO,20160912191003
aoml/4900149/4900149_Rtraj.nc,31.916,22.013,-67.502,-79.031,851,AO,20160912191005
aoml/4900150/4900150_Rtraj.nc,42.973,29.723,-38.400,-76.138,851,AO,20160912191004
aoml/4900151/4900151_Rtraj.nc,30.462,27.730,-67.993,-75.491,851,AO,20160912191004
aoml/4900152/4900152_Dtraj.nc,14.236,9.859,-96.746,-113.227,852,AO,20161024101534
aoml/4900152/4900152_Rtraj.nc,14.236,9.859,-96.746,-113.227,852,AO,20160912191028
aoml/4900153/4900153_Dtraj.nc,9.092,7.608,-93.009,-95.393,852,AO,20161024101535
aoml/4900153/4900153_Rtraj.nc,9.092,7.608,-93.009,-95.393,852,AO,20160912191027
aoml/4900154/4900154_Rtraj.nc,19.182,14.333,-34.972,-38.964,851,AO,20160912191034
aoml/4900155/4900155_Rtraj.nc,34.609,30.116,-24.379,-39.549,851,AO,20160912191042
aoml/4900156/4900156_Rtraj.nc,34.461,30.619,-33.350,-43.087,851,AO,20160912191041
aoml/4900157/4900157_Rtraj.nc,36.825,31.175,-42.071,-45.122,851,AO,20160912191042
aoml/4900158/4900158_Rtraj.nc,32.583,29.701,-47.533,-50.426,851,AO,20160912191044
aoml/4900159/4900159_Rtraj.nc,38.890,27.628,-50.987,-75.820,851,AO,20160912191040
aoml/4900160/4900160_Rtraj.nc,29.923,29.667,-53.886,-53.998,851,AO,20160912191043
aoml/4900161/4900161_Rtraj.nc,57.918,51.137,179.570,-179.820,846,AO,20181013200214
aoml/4900162/4900162_Rtraj.nc,54.914,48.242,179.383,-179.997,846,AO,20181013200216
aoml/4900163/4900163_Rtraj.nc,52.238,47.327,179.987,-179.985,846,AO,20181013200219
aoml/4900164/4900164_Rtraj.nc,58.983,49.871,179.931,-179.972,846,AO,20181013200221
aoml/4900165/4900165_Rtraj.nc,57.140,52.696,-168.323,-176.983,846,AO,20160912191101
aoml/4900166/4900166_Rtraj.nc,60.845,55.132,179.453,-179.925,846,AO,20160912191103
aoml/4900167/4900167_Rtraj.nc,58.202,52.046,179.906,-179.455,846,AO,20160912191102
aoml/4900168/4900168_Rtraj.nc,57.307,52.407,-169.156,-177.221,846,AO,20160912191103
aoml/4900169/4900169_Rtraj.nc,51.328,48.395,-151.463,-168.351,846,AO,20160912191109
aoml/4900170/4900170_Rtraj.nc,53.471,49.709,179.139,-179.046,846,AO,20160912191107
aoml/4900171/4900171_Rtraj.nc,55.510,49.579,179.988,-179.998,846,AO,20160912191104
aoml/4900172/4900172_Rtraj.nc,49.839,47.628,-153.195,-165.255,846,AO,20160912191105
aoml/4900173/4900173_Rtraj.nc,54.096,51.988,-158.601,-166.515,846,AO,20160912191108
aoml/4900174/4900174_Rtraj.nc,48.437,46.440,-159.012,-170.795,846,AO,20160912191105
aoml/4900175/4900175_Rtraj.nc,50.367,48.764,-146.481,-161.671,846,AO,20160912191106
aoml/4900176/4900176_Rtraj.nc,53.857,50.120,-145.664,-157.218,846,AO,20160912191108
aoml/4900177/4900177_Rtraj.nc,13.778,10.479,-55.980,-61.047,851,AO,20160912191049
aoml/4900178/4900178_Rtraj.nc,15.695,7.890,-51.098,-71.833,851,AO,20160912191052
aoml/4900179/4900179_Rtraj.nc,6.224,5.679,-43.634,-44.020,851,AO,20160912191054
aoml/4900180/4900180_Rtraj.nc,9.020,2.356,-33.480,-42.160,851,AO,20160912191054
aoml/4900181/4900181_Rtraj.nc,10.595,2.632,-46.181,-60.690,851,AO,20160912191055
aoml/4900182/4900182_Rtraj.nc,39.317,25.701,-47.026,-78.491,851,AO,20160912191056
aoml/4900183/4900183_Rtraj.nc,29.932,24.711,-68.142,-76.726,851,AO,20160912191058
aoml/4900184/4900184_Rtraj.nc,26.983,22.437,-41.004,-51.959,851,AO,20160912191058
aoml/4900185/4900185_Rtraj.nc,43.319,31.605,-44.654,-74.677,851,AO,20160912191059
aoml/4900186/4900186_Rtraj.nc,24.220,19.920,-65.196,-70.079,851,AO,20160912191100
aoml/4900232/4900232_Rtraj.nc,35.978,25.357,-46.543,-64.789,851,AO,20181012200140
aoml/4900274/4900274_Rtraj.nc,38.030,34.071,-138.211,-145.824,846,AO,20160912191142
aoml/4900275/4900275_Rtraj.nc,39.128,35.593,-141.116,-147.730,846,AO,20160912191143
aoml/4900276/4900276_Rtraj.nc,39.783,35.323,-129.377,-140.274,846,AO,20160912191145
aoml/4900277/4900277_Rtraj.nc,39.569,34.264,-127.227,-134.869,846,AO,20160912191146
aoml/4900278/4900278_Rtraj.nc,38.192,35.719,-136.530,-139.239,846,AO,20160912191140
aoml/4900279/4900279_Rtraj.nc,38.565,35.871,-129.897,-144.486,846,AO,20160912191147
aoml/4900280/4900280_Rtraj.nc,40.842,31.916,-166.461,-172.737,846,AO,20160912191141
aoml/4900281/4900281_Rtraj.nc,44.274,37.568,-124.430,-133.028,846,AO,20160912191148
aoml/4900282/4900282_Rtraj.nc,39.177,32.909,-124.663,-140.188,846,AO,20160912191149
aoml/4900283/4900283_Rtraj.nc,36.293,33.266,-161.775,-169.240,846,AO,20160912191150
aoml/4900284/4900284_Rtraj.nc,36.193,29.880,-163.537,-172.619,846,AO,20160912191151
aoml/4900285/4900285_Rtraj.nc,37.343,35.229,-148.871,-153.164,846,AO,20160912191152
aoml/4900286/4900286_Rtraj.nc,38.525,36.290,-147.262,-151.112,846,AO,20160912191153
aoml/4900287/4900287_Rtraj.nc,36.975,36.940,-155.824,-156.004,846,AO,20180207210021
aoml/4900306/4900306_Rtraj.nc,38.089,35.491,-156.674,-160.949,846,AO,20160912191154
aoml/4900307/4900307_Rtraj.nc,38.676,23.004,-142.661,-161.337,846,AO,20160912191359
aoml/4900308/4900308_Rtraj.nc,29.544,26.912,-147.498,-157.196,846,AO,20181012200205
aoml/4900309/4900309_Rtraj.nc,33.089,29.711,-156.150,-160.597,846,AO,20160912191400
aoml/4900310/4900310_Rtraj.nc,39.338,24.085,-121.762,-157.166,846,AO,20181012200213
aoml/4900311/4900311_Rtraj.nc,42.244,40.718,-146.994,-154.615,846,AO,20160912191403
aoml/4900312/4900312_Rtraj.nc,45.565,41.927,-130.633,-154.108,846,AO,20160912191404
aoml/4900313/4900313_Rtraj.nc,34.076,4.468,179.545,-179.982,846,AO,20170810200020
aoml/4900314/4900314_Rtraj.nc,12.512,4.537,-95.864,-120.000,846,AO,20160912191307
aoml/4900315/4900315_Rtraj.nc,11.228,3.300,-113.229,-132.926,846,AO,20170524200003
aoml/4900319/4900319_Rtraj.nc,8.421,4.921,-98.803,-120.956,846,AO,20160912191435
aoml/4900320/4900320_Rtraj.nc,35.255,29.824,-63.427,-75.126,846,AO,20160912192424
aoml/4900321/4900321_Rtraj.nc,40.309,24.995,-54.804,-74.071,846,AO,20160912201438
aoml/4900322/4900322_Rtraj.nc,23.403,10.341,-100.979,-116.449,846,AO,20180202210140
aoml/4900323/4900323_Rtraj.nc,20.749,9.533,-67.470,-128.500,846,AO,20170609200106
aoml/4900324/4900324_Rtraj.nc,18.604,9.975,-95.084,-111.113,846,AO,20170609200103
aoml/4900325/4900325_Rtraj.nc,14.328,10.417,-112.349,-175.900,846,AO,20180326200111
aoml/4900326/4900326_Rtraj.nc,19.546,14.313,-117.000,-145.039,846,AO,20180213210151
aoml/4900327/4900327_Rtraj.nc,18.198,13.413,-111.343,-124.479,846,AO,20170609200102
aoml/4900330/4900330_Dtraj.nc,20.686,17.707,-112.888,-130.304,851,AO,20161024101537
aoml/4900330/4900330_Rtraj.nc,22.085,17.707,-112.888,-132.012,851,AO,20160912191417
aoml/4900331/4900331_Dtraj.nc,17.614,14.110,-109.505,-132.529,851,AO,20161024101538
aoml/4900331/4900331_Rtraj.nc,17.605,14.110,-109.505,-132.529,851,AO,20160912191418
aoml/4900332/4900332_Dtraj.nc,12.102,8.049,-110.764,-125.090,851,AO,20161024101539
aoml/4900332/4900332_Rtraj.nc,12.196,8.049,-96.669,-125.090,851,AO,20160912191419
aoml/4900333/4900333_Dtraj.nc,9.709,6.227,-100.200,-114.373,851,AO,20161024101541
aoml/4900333/4900333_Rtraj.nc,9.709,6.227,-100.200,-114.373,851,AO,20160912191420
aoml/4900334/4900334_Dtraj.nc,10.290,5.957,-101.184,-111.918,851,AO,20161024101542
aoml/4900334/4900334_Rtraj.nc,10.290,5.957,-101.184,-111.918,851,AO,20160912191420
aoml/4900335/4900335_Dtraj.nc,6.884,2.948,-86.450,-96.368,851,AO,20161024101544
aoml/4900335/4900335_Rtraj.nc,6.884,2.948,-86.450,-96.368,851,AO,20160912191424
aoml/4900336/4900336_Dtraj.nc,9.631,8.206,-92.699,-95.504,851,AO,20161024101545
aoml/4900336/4900336_Rtraj.nc,9.631,8.206,-92.699,-95.504,851,AO,20160912191424
aoml/4900337/4900337_Dtraj.nc,20.339,13.232,-117.951,-128.189,851,AO,20161024101546
aoml/4900337/4900337_Rtraj.nc,20.339,13.232,-117.951,-128.189,851,AO,20160912191425
aoml/4900338/4900338_Dtraj.nc,21.151,18.031,-119.422,-129.184,851,AO,20161024101548
aoml/4900338/4900338_Rtraj.nc,21.151,18.031,-119.422,-129.184,851,AO,20160912191426
aoml/4900339/4900339_Dtraj.nc,22.627,18.926,-125.601,-139.947,851,AO,20161024101549
aoml/4900339/4900339_Rtraj.nc,22.627,18.926,-125.601,-139.947,851,AO,20160912191426
aoml/4900340/4900340_Dtraj.nc,23.463,19.796,-127.752,-141.521,851,AO,20161024101550
aoml/4900340/4900340_Rtraj.nc,23.463,19.796,-127.752,-141.521,851,AO,20160912191427
aoml/4900341/4900341_Rtraj.nc,60.868,40.294,174.683,-179.096,846,AO,20160912191405
aoml/4900342/4900342_Rtraj.nc,56.914,50.127,-145.435,-171.627,846,AO,20181012200216
aoml/4900343/4900343_Rtraj.nc,36.090,23.808,-129.382,-155.940,846,AO,20181012200210
aoml/4900344/4900344_Rtraj.nc,57.599,52.808,-148.433,-155.661,846,AO,20181012200219
aoml/4900345/4900345_Rtraj.nc,52.309,44.998,-32.040,-49.575,846,AO,20160912191918
aoml/4900346/4900346_Rtraj.nc,21.492,15.179,-123.000,-154.526,846,AO,20180103210146
aoml/4900347/4900347_Rtraj.nc,24.127,16.107,-128.999,-156.547,846,AO,20170609200059
aoml/4900348/4900348_Rtraj.nc,25.802,15.096,-114.470,-129.649,846,AO,20171014200114
aoml/4900356/4900356_Rtraj.nc,41.370,30.008,-38.939,-76.960,846,AO,20181017200526
aoml/4900357/4900357_Rtraj.nc,42.110,29.601,-52.252,-76.114,846,AO,20180921200332
aoml/4900359/4900359_Rtraj.nc,23.080,17.334,-41.978,-60.674,851,AO,20160912191354
aoml/4900360/4900360_Rtraj.nc,27.087,20.742,-43.331,-63.893,851,AO,20160912191338
aoml/4900362/4900362_Rtraj.nc,55.890,28.869,-17.767,-66.896,851,AO,20181012200156
aoml/4900363/4900363_Rtraj.nc,34.640,26.541,-57.184,-77.871,851,AO,20160912191340
aoml/4900364/4900364_Rtraj.nc,34.441,22.648,-64.169,-77.634,852,AO,20160912191353
aoml/4900365/4900365_Rtraj.nc,47.691,34.755,16.941,-71.476,852,AO,20160912191352
aoml/4900369/4900369_Rtraj.nc,21.413,8.611,-43.135,-90.741,851,AO,20160912191350
aoml/4900370/4900370_Rtraj.nc,19.427,10.508,-49.871,-78.384,851,AO,20181012200336
aoml/4900424/4900424_Rtraj.nc,45.588,30.384,-39.889,-73.913,851,AO,20181012200144
aoml/4900425/4900425_Rtraj.nc,40.657,35.583,-41.454,-63.502,851,AO,20160912191350
aoml/4900429/4900429_Rtraj.nc,50.091,38.326,-35.906,-60.523,852,AO,20160912191545
aoml/4900430/4900430_Rtraj.nc,55.930,47.040,-20.557,-52.100,852,AO,20160912191619
aoml/4900431/4900431_Rtraj.nc,57.588,52.858,-39.450,-43.950,852,AO,20160912191619
aoml/4900432/4900432_Rtraj.nc,65.438,54.367,-28.300,-60.657,852,AO,20160912191620
aoml/4900433/4900433_Rtraj.nc,33.982,29.068,-119.300,-123.548,851,AO,20180828200014
aoml/4900434/4900434_Dtraj.nc,28.000,22.593,-118.345,-129.210,851,AO,20161024101552
aoml/4900434/4900434_Rtraj.nc,28.000,22.593,-118.344,-129.210,851,AO,20160912201409
aoml/4900435/4900435_Rtraj.nc,40.739,31.763,-36.249,-72.375,852,AO,20160912191637
aoml/4900436/4900436_Rtraj.nc,28.923,21.845,-66.465,-77.167,852,AO,20160912191628
aoml/4900437/4900437_Rtraj.nc,31.834,26.852,-61.617,-78.130,852,AO,20160912191629
aoml/4900438/4900438_Rtraj.nc,30.060,18.829,-62.266,-73.608,852,AO,20160912191630
aoml/4900439/4900439_Rtraj.nc,62.201,30.452,-18.727,-73.290,852,AO,20160912191631
aoml/4900440/4900440_Rtraj.nc,50.323,36.922,-19.024,-72.713,852,AO,20160912191638
aoml/4900441/4900441_Rtraj.nc,27.704,27.239,-58.000,-58.707,851,AO,20160912191500
aoml/4900442/4900442_Rtraj.nc,42.164,23.519,-58.163,-76.861,851,AO,20181012200341
aoml/4900443/4900443_Rtraj.nc,31.395,24.330,-59.233,-77.925,851,AO,20160912191533
aoml/4900444/4900444_Rtraj.nc,33.464,28.621,-32.305,-41.677,852,AO,20160912191633
aoml/4900445/4900445_Rtraj.nc,40.826,31.397,-44.857,-73.458,852,AO,20160912191634
aoml/4900446/4900446_Rtraj.nc,51.066,36.116,-24.189,-57.523,852,AO,20160912191636
aoml/4900447/4900447_Rtraj.nc,16.187,9.563,-97.468,-113.473,846,AO,20181013200105
aoml/4900448/4900448_Rtraj.nc,8.628,4.306,-82.054,-95.161,846,AO,20160912191733
aoml/4900449/4900449_Rtraj.nc,8.523,3.485,-77.647,-95.093,846,AO,20160912191735
aoml/4900450/4900450_Rtraj.nc,6.667,0.864,-95.291,-109.484,846,AO,20160912191735
aoml/4900451/4900451_Rtraj.nc,-21.627,-23.372,-109.644,-113.400,846,AO,20160912191736
aoml/4900452/4900452_Rtraj.nc,26.122,22.381,-118.914,-124.393,846,AO,20160912191737
aoml/4900453/4900453_Rtraj.nc,59.238,51.861,-140.627,-157.350,846,AO,20181013200111
aoml/4900454/4900454_Rtraj.nc,-18.420,-24.907,-111.068,-147.722,846,AO,20160912191740
aoml/4900455/4900455_Rtraj.nc,30.957,27.590,-45.143,-60.903,852,AO,20160912191718
aoml/4900456/4900456_Rtraj.nc,18.759,16.183,-37.918,-40.222,852,AO,20160912191719
aoml/4900457/4900457_Rtraj.nc,31.300,25.714,-41.287,-54.800,852,AO,20160912191717
aoml/4900458/4900458_Rtraj.nc,37.817,27.968,-40.533,-57.120,852,AO,20160912191716
aoml/4900459/4900459_Rtraj.nc,39.678,24.466,-64.495,-77.628,852,AO,20160912191719
aoml/4900460/4900460_Rtraj.nc,42.889,30.133,-42.876,-76.396,852,AO,20160912191758
aoml/4900461/4900461_Rtraj.nc,26.790,20.800,-53.571,-69.298,852,AO,20160912191759
aoml/4900462/4900462_Rtraj.nc,27.288,18.644,-39.331,-47.724,852,AO,20160912191720
aoml/4900463/4900463_Rtraj.nc,28.476,21.227,-39.038,-50.229,852,AO,20160912191721
aoml/4900464/4900464_Rtraj.nc,28.168,24.587,-42.111,-54.325,852,AO,20160912191722
aoml/4900465/4900465_Dtraj.nc,18.669,12.895,-40.388,-57.548,851,AO,20181108160713
aoml/4900465/4900465_Rtraj.nc,18.669,12.895,-40.388,-57.548,851,AO,20160912191922
aoml/4900466/4900466_Dtraj.nc,25.708,19.413,-45.849,-55.047,851,AO,20181109131741
aoml/4900466/4900466_Rtraj.nc,25.708,19.413,-45.849,-55.047,851,AO,20160912191923
aoml/4900467/4900467_Rtraj.nc,36.818,32.345,-133.019,-142.859,846,AO,20181015200233
aoml/4900468/4900468_Rtraj.nc,57.754,52.868,-146.172,-165.735,846,AO,20160912191731
aoml/4900469/4900469_Rtraj.nc,60.448,35.689,-20.488,-74.115,852,AO,20160912192007
aoml/4900470/4900470_Dtraj.nc,40.924,29.334,-44.506,-76.194,852,AO,20181109133748
aoml/4900470/4900470_Rtraj.nc,40.924,29.334,-44.506,-76.194,852,AO,20160912192008
aoml/4900471/4900471_Rtraj.nc,26.978,19.934,-59.180,-71.848,852,AO,20160912192009
aoml/4900472/4900472_Rtraj.nc,-55.217,-59.971,101.919,83.151,846,AO,20160912210820
aoml/4900473/4900473_Rtraj.nc,-55.292,-63.114,130.682,82.235,846,AO,20181019200231
aoml/4900474/4900474_Rtraj.nc,-45.100,-53.988,166.998,87.414,846,AO,20160912210821
aoml/4900475/4900475_Rtraj.nc,-44.845,-55.702,179.190,-179.904,846,AO,20181025200424
aoml/4900476/4900476_Rtraj.nc,-44.756,-52.272,165.792,90.417,846,AO,20181025200429
aoml/4900477/4900477_Rtraj.nc,-55.984,-61.188,92.059,84.221,846,AO,20160912210827
aoml/4900478/4900478_Rtraj.nc,-54.365,-63.950,115.008,83.133,846,AO,20160912210829
aoml/4900479/4900479_Rtraj.nc,-62.416,-65.243,87.256,83.627,846,AO,20160912210830
aoml/4900480/4900480_Rtraj.nc,41.757,32.295,-41.259,-70.808,846,AO,20181025200435
aoml/4900481/4900481_Rtraj.nc,41.094,28.179,-48.087,-72.854,846,AO,20160912210836
aoml/4900482/4900482_Rtraj.nc,-43.286,-50.524,145.560,95.017,846,AO,20160912210837
aoml/4900483/4900483_Rtraj.nc,-30.018,-41.000,104.168,83.088,846,AO,20181025200442
aoml/4900484/4900484_Rtraj.nc,-37.240,-40.832,104.514,94.713,846,AO,20160912210839
aoml/4900485/4900485_Rtraj.nc,-31.447,-38.405,96.567,75.016,846,AO,20181025200447
aoml/4900486/4900486_Rtraj.nc,-33.246,-45.979,108.613,90.118,846,AO,20181019200305
aoml/4900487/4900487_Rtraj.nc,-25.008,-32.612,103.713,92.529,846,AO,20181025200452
aoml/4900489/4900489_Rtraj.nc,44.079,41.244,39.768,28.961,846,AO,20181019200313
aoml/4900540/4900540_Rtraj.nc,44.246,41.625,40.910,29.563,846,AO,20181019200317
aoml/4900541/4900541_Rtraj.nc,43.792,32.362,36.325,-17.059,846,AO,20181019200319
aoml/4900542/4900542_Rtraj.nc,42.818,41.062,41.071,30.267,846,AO,20181019200323
aoml/4900544/4900544_Rtraj.nc,43.263,29.508,-34.535,-74.357,852,AO,20160912192010
aoml/4900545/4900545_Rtraj.nc,42.914,30.796,-39.392,-76.900,852,AO,20160912192011
aoml/4900546/4900546_Rtraj.nc,31.614,31.385,-40.028,-40.771,852,AO,20160912192002
aoml/4900547/4900547_Rtraj.nc,32.029,28.223,-36.172,-44.998,851,AO,20160912191919
aoml/4900548/4900548_Rtraj.nc,30.375,23.462,-43.857,-56.466,852,AO,20160912192003
aoml/4900549/4900549_Rtraj.nc,36.016,23.686,-54.028,-74.432,852,AO,20160912192004
